Regency,Tier,Raw_Metric,Original_Row_Index,scaled_log_metric,anomaly_label,anomaly_score,Threat_Level
Garut,1. Farmer,7214.285714285715,32,-0.41140911044966044,1,0.27528430149307587,COMPLIANT
Garut,1. Farmer,7500.0,33,-0.35435749370531705,1,0.27898569729284073,COMPLIANT
Garut,1. Farmer,7916.666666666667,34,-0.27493796141677984,1,0.28675546444626676,COMPLIANT
Garut,1. Farmer,6557.142857142857,35,-0.5516992748690018,1,0.263563339352382,COMPLIANT
Garut,1. Farmer,7071.428571428572,36,-0.4407878603112475,1,0.2758319572762126,COMPLIANT
Garut,1. Farmer,7071.428571428572,37,-0.4407878603112475,1,0.2758319572762126,COMPLIANT
Garut,1. Farmer,7071.428571428572,38,-0.4407878603112475,1,0.2758319572762126,COMPLIANT
Garut,1. Farmer,7425.0,39,-0.36912040535503016,1,0.2759741376016003,COMPLIANT
Garut,1. Farmer,12980.76923076923,40,0.451454860396056,1,0.29639352805642866,COMPLIANT
Garut,1. Farmer,7071.428571428572,41,-0.4407878603112475,1,0.2758319572762126,COMPLIANT
Garut,1. Farmer,7071.428571428572,42,-0.4407878603112475,1,0.2758319572762126,COMPLIANT
Garut,1. Farmer,7043.478260869565,43,-0.44660523841853617,1,0.2742701593619092,COMPLIANT
Garut,1. Farmer,13090.90909090909,44,0.46386636509581236,1,0.29547616037495333,COMPLIANT
Garut,1. Farmer,6200.0,45,-0.6339639839798998,1,0.2590247957674887,COMPLIANT
Garut,1. Farmer,7071.428571428572,46,-0.4407878603112475,1,0.2758319572762126,COMPLIANT
Garut,1. Farmer,5500.0,47,-0.8099330778299738,1,0.24112596117020085,COMPLIANT
Garut,1. Farmer,13258.92857142857,48,0.4826005262583,1,0.29722311097597764,COMPLIANT
Garut,1. Farmer,13100.0,49,0.46488613744522195,1,0.29554127385830714,COMPLIANT
Garut,1. Farmer,13017.857142857143,50,0.4556459650382187,1,0.2969226848020018,COMPLIANT
Garut,1. Farmer,12352.941176470587,51,0.378630582644679,1,0.2770450630471937,COMPLIANT
Garut,1. Farmer,19800.0,52,1.071686497333149,1,0.1908413131790226,COMPLIANT
Garut,1. Farmer,19800.0,53,1.071686497333149,1,0.1908413131790226,COMPLIANT
Garut,1. Farmer,19800.0,54,1.071686497333149,1,0.1908413131790226,COMPLIANT
Garut,1. Farmer,9300.0,55,-0.0383765242622639,1,0.2889529831591768,COMPLIANT
Garut,1. Farmer,11880.0,56,0.3212850048792547,1,0.2719921919715799,COMPLIANT
Garut,1. Farmer,12980.76923076923,57,0.451454860396056,1,0.29639352805642866,COMPLIANT
Garut,1. Farmer,16500.0,58,0.8038537969042181,1,0.2408983245871355,COMPLIANT
Garut,1. Farmer,23000.0,59,1.2917645216338174,1,0.1540731828724527,COMPLIANT
Garut,1. Farmer,10444.444444444445,60,0.1321030762979584,1,0.2662846449040297,COMPLIANT
Garut,1. Farmer,10444.444444444445,61,0.1321030762979584,1,0.2662846449040297,COMPLIANT
Garut,1. Farmer,11000.0,62,0.2082318788761539,1,0.26362717827240945,COMPLIANT
Garut,1. Farmer,12535.714285714286,63,0.4002062087780303,1,0.28011089703757613,COMPLIANT
Garut,1. Farmer,13285.714285714286,64,0.4855651761141839,1,0.2971186817960385,COMPLIANT
Garut,1. Farmer,6750.0,65,-0.5091202533222232,1,0.2685195761098084,COMPLIANT
Garut,1. Farmer,6187.5,66,-0.63692837859584,1,0.25844233872668626,COMPLIANT
Garut,1. Farmer,13026.315789473685,67,0.45660015888688554,1,0.2966100425169926,COMPLIANT
Garut,1. Farmer,12980.76923076923,68,0.451454860396056,1,0.29639352805642866,COMPLIANT
Garut,1. Farmer,4871.428571428572,69,-0.9881891482939816,1,0.2399461052087098,COMPLIANT
Garut,1. Farmer,12825.0,70,0.43372047598782093,1,0.29056230143718426,COMPLIANT
Garut,1. Farmer,19800.0,71,1.071686497333149,1,0.1908413131790226,COMPLIANT
Garut,1. Farmer,13200.0,72,0.47605716066788106,1,0.29772377017976187,COMPLIANT
Garut,1. Farmer,13333.333333333334,73,0.4908209377642602,1,0.2941688428252069,COMPLIANT
