Location,From_Actor,From_DMU,To_Actor,To_DMU,Amount_IDR,Type
Subang,Rice Miller,17,Subang Regional Buffer,BUFFER,151200000.0,Excess Mitigation
Subang,Rice Miller,18,Subang Regional Buffer,BUFFER,126000000.0,Excess Mitigation
Subang,Rice Miller,19,Subang Regional Buffer,BUFFER,96763298.62889,Excess Mitigation
Subang,Rice Miller,20,Subang Regional Buffer,BUFFER,96763298.62889,Excess Mitigation
Subang,Rice Miller,21,Subang Regional Buffer,BUFFER,94000000.0,Excess Mitigation
Subang,Middlemen,1,Wholesaler,1,33440000.0,Standard Flow
Subang,Middlemen,2,Wholesaler,1,38400000.0,Standard Flow
Subang,Middlemen,3,Wholesaler,1,40800000.0,Standard Flow
Subang,Middlemen,4,Wholesaler,1,62360000.0,Standard Flow
Subang,Middlemen,4,Wholesaler,2,6240000.0,Standard Flow
Subang,Middlemen,5,Wholesaler,2,88000000.0,Standard Flow
Subang,Middlemen,6,Wholesaler,2,10760000.0,Standard Flow
Subang,Middlemen,6,Wholesaler,3,77240000.0,Standard Flow
Subang,Middlemen,7,Wholesaler,3,27760000.0,Standard Flow
Subang,Middlemen,7,Wholesaler,4,60240000.0,Standard Flow
Subang,Middlemen,8,Wholesaler,4,4760000.0,Standard Flow
Subang,Middlemen,8,Wholesaler,5,83440000.0,Standard Flow
Subang,Middlemen,9,Wholesaler,5,93100000.0,Standard Flow
Subang,Middlemen,10,Wholesaler,5,100300000.0,Standard Flow
Subang,Middlemen,11,Wholesaler,5,130240000.0,Standard Flow
Subang,Middlemen,12,Wholesaler,5,12920000.0,Standard Flow
Subang,Middlemen,12,Wholesaler,6,127680000.0,Standard Flow
Subang,Middlemen,13,Wholesaler,6,148500000.0,Standard Flow
Subang,Middlemen,14,Wholesaler,6,3820000.0,Standard Flow
Subang,Middlemen,14,Wholesaler,7,70000000.0,Standard Flow
Subang,Middlemen,14,Wholesaler,8,114280000.0,Standard Flow
Subang,Middlemen,15,Wholesaler,8,48220000.0,Standard Flow
Subang,Middlemen,15,Wholesaler,9,174980000.0,Standard Flow
Subang,Middlemen,16,Wholesaler,9,108520000.0,Standard Flow
Subang,Middlemen,16,Wholesaler,10,114680000.0,Standard Flow
Subang,Middlemen,17,Wholesaler,10,200320000.0,Standard Flow
Subang,Middlemen,17,Wholesaler,11,38080000.0,Standard Flow
Subang,Middlemen,18,Wholesaler,11,1920000.0,Standard Flow
Subang,Middlemen,18,Wholesaler,12,21000000.0,Standard Flow
Subang,Middlemen,18,Wholesaler,13,114000000.0,Standard Flow
Subang,Middlemen,18,Wholesaler,14,21000000.0,Standard Flow
Subang,Middlemen,18,Wholesaler,15,112500000.0,Standard Flow
Subang,Middlemen,18,Wholesaler,16,6780000.0,Standard Flow
Subang,Middlemen,19,Wholesaler,16,77220000.0,Standard Flow
Subang,Middlemen,19,Wholesaler,17,114000000.0,Standard Flow
Subang,Middlemen,19,Wholesaler,18,91880000.0,Standard Flow
Subang,Middlemen,20,Wholesaler,18,22120000.0,Standard Flow
Subang,Middlemen,20,Wholesaler,19,140000000.0,Standard Flow
Subang,Middlemen,20,Wholesaler,20,135000000.0,Standard Flow
Subang,Middlemen,20,Wholesaler,21,16080000.0,Standard Flow
Subang,Middlemen,21,Wholesaler,21,920000.0,Standard Flow
Subang,Middlemen,21,Subang Regional Buffer,BUFFER,447280000.0,Excess Mitigation
Subang,Wholesaler,1,Retail,1,2695000.0,Standard Flow
Subang,Wholesaler,1,Retail,2,2375000.0,Standard Flow
Subang,Wholesaler,1,Retail,3,1960000.0,Standard Flow
Subang,Wholesaler,1,Retail,4,2695000.0,Standard Flow
Subang,Wholesaler,1,Retail,5,2695000.0,Standard Flow
Subang,Wholesaler,1,Retail,6,1900000.0,Standard Flow
Subang,Wholesaler,1,Retail,7,2695000.0,Standard Flow
Subang,Wholesaler,1,Retail,8,2450000.0,Standard Flow
Subang,Wholesaler,1,Retail,9,1600000.0,Standard Flow
Subang,Wholesaler,1,Retail,10,2475000.0,Standard Flow
Subang,Wholesaler,1,Retail,11,2695000.0,Standard Flow
Subang,Wholesaler,1,Retail,12,2450000.0,Standard Flow
Subang,Wholesaler,1,Retail,13,2695000.0,Standard Flow
Subang,Wholesaler,1,Retail,14,2612500.0,Standard Flow
Subang,Wholesaler,1,Retail,15,2695000.0,Standard Flow
Subang,Wholesaler,1,Retail,16,2250000.0,Standard Flow
Subang,Wholesaler,1,Retail,17,1750000.0,Standard Flow
Subang,Wholesaler,1,Retail,18,1400000.0,Standard Flow
Subang,Wholesaler,1,Retail,19,1750000.0,Standard Flow
Subang,Wholesaler,1,Subang Regional Buffer,BUFFER,236162500.0,Excess Mitigation
Subang,Wholesaler,2,Subang Regional Buffer,BUFFER,215000000.0,Excess Mitigation
